2017-11-02,太平洋证券,000799,酒鬼酒,推荐酒鬼酒:中高端酒继续保持良好势头,webcache\20171102\webcache-20180303020146.html,sina,
2017-11-02,中原证券,603568,伟明环保,"推荐伟明环保季报点评:投运规模增加、效率提升促增长,期待后续项目持续落地",webcache\20171102\webcache-20180303020356.html,sina,
2017-11-02,中原证券,603568,伟明环保,"推荐伟明环保季报点评:投运规模增加、效率提升促增长,期待后续项目持续落地",webcache\20171102\webcache-20180303020356.html,sina,
2017-11-02,中泰证券,600039,四川路桥,"重点推荐具有较强基本面的安徽水利(PPP订单加速落地,配套员工持股实施业绩释放动力充足,18年仅10倍PE)、山东路桥(饱满订单有望驱动今明年盈利快速增长,18年11倍PE)、四川路桥(1-9月份订单强劲增长238%,铁投集团旗下核心基建平台,18年仅10倍PE)",webcache\20171102\webcache-20180303020356.html,sina,
2017-11-02,中泰证券,600502,安徽水利,"重点推荐具有较强基本面的安徽水利(PPP订单加速落地,配套员工持股实施业绩释放动力充足,18年仅10倍PE)、山东路桥(饱满订单有望驱动今明年盈利快速增长,18年11倍PE)、四川路桥(1-9月份订单强劲增长238%,铁投集团旗下核心基建平台,18年仅10倍PE)",webcache\20171102\webcache-20180303020356.html,sina,
2017-11-02,中泰证券,000498,山东路桥,"重点推荐具有较强基本面的安徽水利(PPP订单加速落地,配套员工持股实施业绩释放动力充足,18年仅10倍PE)、山东路桥(饱满订单有望驱动今明年盈利快速增长,18年11倍PE)、四川路桥(1-9月份订单强劲增长238%,铁投集团旗下核心基建平台,18年仅10倍PE)",webcache\20171102\webcache-20180303020356.html,sina,
2017-11-02,中泰证券,600039,四川路桥,"重点推荐具有较强基本面的安徽水利(PPP订单加速落地,配套员工持股实施业绩释放动力充足,18年仅10倍PE)、山东路桥(饱满订单有望驱动今明年盈利快速增长,18年11倍PE)、四川路桥(1-9月份订单强劲增长238%,铁投集团旗下核心基建平台,18年仅10倍PE)",webcache\20171102\webcache-20180303020356.html,sina,
2017-11-02,中泰证券,600502,安徽水利,"重点推荐具有较强基本面的安徽水利(PPP订单加速落地,配套员工持股实施业绩释放动力充足,18年仅10倍PE)、山东路桥(饱满订单有望驱动今明年盈利快速增长,18年11倍PE)、四川路桥(1-9月份订单强劲增长238%,铁投集团旗下核心基建平台,18年仅10倍PE)",webcache\20171102\webcache-20180303020356.html,sina,
2017-11-02,中泰证券,000498,山东路桥,"重点推荐具有较强基本面的安徽水利(PPP订单加速落地,配套员工持股实施业绩释放动力充足,18年仅10倍PE)、山东路桥(饱满订单有望驱动今明年盈利快速增长,18年11倍PE)、四川路桥(1-9月份订单强劲增长238%,铁投集团旗下核心基建平台,18年仅10倍PE)",webcache\20171102\webcache-20180303020356.html,sina,
2017-11-02,中泰证券,600039,四川路桥,"重点推荐具有较强基本面的安徽水利(PPP订单加速落地,配套员工持股实施业绩释放动力充足,18年仅10倍PE)、山东路桥(饱满订单有望驱动今明年盈利快速增长,18年11倍PE)、四川路桥(1-9月份订单强劲增长238%,铁投集团旗下核心基建平台,18年仅10倍PE)",webcache\20171102\webcache-20180303020356.html,sina,
2017-11-02,中泰证券,600502,安徽水利,"重点推荐具有较强基本面的安徽水利(PPP订单加速落地,配套员工持股实施业绩释放动力充足,18年仅10倍PE)、山东路桥(饱满订单有望驱动今明年盈利快速增长,18年11倍PE)、四川路桥(1-9月份订单强劲增长238%,铁投集团旗下核心基建平台,18年仅10倍PE)",webcache\20171102\webcache-20180303020356.html,sina,
2017-11-02,中泰证券,000498,山东路桥,"重点推荐具有较强基本面的安徽水利(PPP订单加速落地,配套员工持股实施业绩释放动力充足,18年仅10倍PE)、山东路桥(饱满订单有望驱动今明年盈利快速增长,18年11倍PE)、四川路桥(1-9月份订单强劲增长238%,铁投集团旗下核心基建平台,18年仅10倍PE)",webcache\20171102\webcache-20180303020356.html,sina,
2017-11-02,中泰证券,600491,龙元建设,继续重点推荐龙元建设(1-9月业绩大幅增长78,webcache\20171102\webcache-20180303020356.html,sina,
2017-11-02,中泰证券,600491,龙元建设,继续重点推荐龙元建设(1-9月业绩大幅增长78,webcache\20171102\webcache-20180303020356.html,sina,
2017-11-02,中泰证券,002310,东方园林,"35元/股,18年仅17倍PE)、东方园林(今年以来公司业绩逐季加速,高增长趋势明确,根据最新公告公司三期员工持股仍有约8亿元未完成买入,高订单收入覆盖率,18年19倍PE)、铁汉生态(当前18年仅16倍PE显著低于同业可比公司)、岭南园林、美尚生态、文科园林等",webcache\20171102\webcache-20180303020356.html,sina,
2017-11-02,中泰证券,002717,岭南园林,"35元/股,18年仅17倍PE)、东方园林(今年以来公司业绩逐季加速,高增长趋势明确,根据最新公告公司三期员工持股仍有约8亿元未完成买入,高订单收入覆盖率,18年19倍PE)、铁汉生态(当前18年仅16倍PE显著低于同业可比公司)、岭南园林、美尚生态、文科园林等",webcache\20171102\webcache-20180303020356.html,sina,
2017-11-02,中泰证券,002775,文科园林,"35元/股,18年仅17倍PE)、东方园林(今年以来公司业绩逐季加速,高增长趋势明确,根据最新公告公司三期员工持股仍有约8亿元未完成买入,高订单收入覆盖率,18年19倍PE)、铁汉生态(当前18年仅16倍PE显著低于同业可比公司)、岭南园林、美尚生态、文科园林等",webcache\20171102\webcache-20180303020356.html,sina,
2017-11-02,中泰证券,300197,铁汉生态,"35元/股,18年仅17倍PE)、东方园林(今年以来公司业绩逐季加速,高增长趋势明确,根据最新公告公司三期员工持股仍有约8亿元未完成买入,高订单收入覆盖率,18年19倍PE)、铁汉生态(当前18年仅16倍PE显著低于同业可比公司)、岭南园林、美尚生态、文科园林等",webcache\20171102\webcache-20180303020356.html,sina,
2017-11-02,中泰证券,300495,美尚生态,"35元/股,18年仅17倍PE)、东方园林(今年以来公司业绩逐季加速,高增长趋势明确,根据最新公告公司三期员工持股仍有约8亿元未完成买入,高订单收入覆盖率,18年19倍PE)、铁汉生态(当前18年仅16倍PE显著低于同业可比公司)、岭南园林、美尚生态、文科园林等",webcache\20171102\webcache-20180303020356.html,sina,
2017-11-02,中泰证券,002310,东方园林,"35元/股,18年仅17倍PE)、东方园林(今年以来公司业绩逐季加速,高增长趋势明确,根据最新公告公司三期员工持股仍有约8亿元未完成买入,高订单收入覆盖率,18年19倍PE)、铁汉生态(当前18年仅16倍PE显著低于同业可比公司)、岭南园林、美尚生态、文科园林等",webcache\20171102\webcache-20180303020356.html,sina,
2017-11-02,中泰证券,002717,岭南园林,"35元/股,18年仅17倍PE)、东方园林(今年以来公司业绩逐季加速,高增长趋势明确,根据最新公告公司三期员工持股仍有约8亿元未完成买入,高订单收入覆盖率,18年19倍PE)、铁汉生态(当前18年仅16倍PE显著低于同业可比公司)、岭南园林、美尚生态、文科园林等",webcache\20171102\webcache-20180303020356.html,sina,
2017-11-02,中泰证券,002775,文科园林,"35元/股,18年仅17倍PE)、东方园林(今年以来公司业绩逐季加速,高增长趋势明确,根据最新公告公司三期员工持股仍有约8亿元未完成买入,高订单收入覆盖率,18年19倍PE)、铁汉生态(当前18年仅16倍PE显著低于同业可比公司)、岭南园林、美尚生态、文科园林等",webcache\20171102\webcache-20180303020356.html,sina,
2017-11-02,中泰证券,300197,铁汉生态,"35元/股,18年仅17倍PE)、东方园林(今年以来公司业绩逐季加速,高增长趋势明确,根据最新公告公司三期员工持股仍有约8亿元未完成买入,高订单收入覆盖率,18年19倍PE)、铁汉生态(当前18年仅16倍PE显著低于同业可比公司)、岭南园林、美尚生态、文科园林等",webcache\20171102\webcache-20180303020356.html,sina,
2017-11-02,中泰证券,300495,美尚生态,"35元/股,18年仅17倍PE)、东方园林(今年以来公司业绩逐季加速,高增长趋势明确,根据最新公告公司三期员工持股仍有约8亿元未完成买入,高订单收入覆盖率,18年19倍PE)、铁汉生态(当前18年仅16倍PE显著低于同业可比公司)、岭南园林、美尚生态、文科园林等",webcache\20171102\webcache-20180303020356.html,sina,
2017-11-02,中泰证券,002310,东方园林,"35元/股,18年仅17倍PE)、东方园林(今年以来公司业绩逐季加速,高增长趋势明确,根据最新公告公司三期员工持股仍有约8亿元未完成买入,高订单收入覆盖率,18年19倍PE)、铁汉生态(当前18年仅16倍PE显著低于同业可比公司)、岭南园林、美尚生态、文科园林等",webcache\20171102\webcache-20180303020356.html,sina,
2017-11-02,中泰证券,002717,岭南园林,"35元/股,18年仅17倍PE)、东方园林(今年以来公司业绩逐季加速,高增长趋势明确,根据最新公告公司三期员工持股仍有约8亿元未完成买入,高订单收入覆盖率,18年19倍PE)、铁汉生态(当前18年仅16倍PE显著低于同业可比公司)、岭南园林、美尚生态、文科园林等",webcache\20171102\webcache-20180303020356.html,sina,
2017-11-02,中泰证券,002775,文科园林,"35元/股,18年仅17倍PE)、东方园林(今年以来公司业绩逐季加速,高增长趋势明确,根据最新公告公司三期员工持股仍有约8亿元未完成买入,高订单收入覆盖率,18年19倍PE)、铁汉生态(当前18年仅16倍PE显著低于同业可比公司)、岭南园林、美尚生态、文科园林等",webcache\20171102\webcache-20180303020356.html,sina,
2017-11-02,中泰证券,300197,铁汉生态,"35元/股,18年仅17倍PE)、东方园林(今年以来公司业绩逐季加速,高增长趋势明确,根据最新公告公司三期员工持股仍有约8亿元未完成买入,高订单收入覆盖率,18年19倍PE)、铁汉生态(当前18年仅16倍PE显著低于同业可比公司)、岭南园林、美尚生态、文科园林等",webcache\20171102\webcache-20180303020356.html,sina,
2017-11-02,中泰证券,300495,美尚生态,"35元/股,18年仅17倍PE)、东方园林(今年以来公司业绩逐季加速,高增长趋势明确,根据最新公告公司三期员工持股仍有约8亿元未完成买入,高订单收入覆盖率,18年19倍PE)、铁汉生态(当前18年仅16倍PE显著低于同业可比公司)、岭南园林、美尚生态、文科园林等",webcache\20171102\webcache-20180303020356.html,sina,
2017-11-02,财富证券,002277,友阿股份,推荐友阿股份:营收净利维持高增长态势,webcache\20171102\webcache-20180303020356.html,sina,
2017-11-02,财富证券,002277,友阿股份,推荐友阿股份:营收净利维持高增长态势,webcache\20171102\webcache-20180303020356.html,sina,
2017-11-02,中泰证券,600388,龙净环保,"推荐龙净环保:业绩小幅增长,在手订单充足",webcache\20171102\webcache-20180303020357.html,sina,
2017-11-02,中泰证券,600388,龙净环保,"推荐龙净环保:业绩小幅增长,在手订单充足",webcache\20171102\webcache-20180303020357.html,sina,
2017-11-02,财富证券,002262,恩华药业,"推荐恩华药业:三季度业绩稳定增长,管理改革成效突显",webcache\20171102\webcache-20180303020357.html,sina,
2017-11-02,财富证券,002262,恩华药业,"推荐恩华药业:三季度业绩稳定增长,管理改革成效突显",webcache\20171102\webcache-20180303020357.html,sina,
2017-11-02,群益证券,000858,五粮液,"推荐五粮液:受节前备货高端白酒市场火爆,3Q单季度净利增64%",webcache\20171102\webcache-20180303020357.html,sina,
2017-11-02,财富证券,600529,山东药玻,"推荐山东药玻:业绩保持高速增长,产品提价效果初显",webcache\20171102\webcache-20180303020357.html,sina,
2017-11-02,财富证券,600529,山东药玻,"推荐山东药玻:业绩保持高速增长,产品提价效果初显",webcache\20171102\webcache-20180303020357.html,sina,
2017-11-02,中泰证券,300498,温氏股份,"推荐温氏股份:景气好转带来盈利回升,养殖龙头走出低谷",webcache\20171102\webcache-20180303020358.html,sina,
2017-11-02,财富证券,002372,伟星新材,"推荐伟星新材:业绩符合预期,毛利率维持高位",webcache\20171102\webcache-20180303020358.html,sina,
2017-11-02,群益证券,002202,金风科技,"推荐金风科技:前三季净利润同比增长7.3%,在手订单接近历史高位",webcache\20171102\webcache-20180303020358.html,sina,
2017-11-02,群益证券,002202,金风科技,"推荐金风科技:前三季净利润同比增长7.3%,在手订单接近历史高位",webcache\20171102\webcache-20180303020358.html,sina,
2017-11-02,渤海证券,600006,东风汽车,"   
    总体上讲,国家支持新能源汽车行业持续健康发展的意愿没有改变,今年以来在政策的呵护下新能源汽车产销环比持续改善,我们认为,随着国家推广目录和各地方补贴政策的明确,市场需求有望加速提升,新能源汽车行业发展将持续向好,产销有望逐步走高,建议重点关注新能源乘用车及运营、物流专用车以及新能源客车等方面的投资机会,维持新能源汽车板块“看好”评级,推荐比亚迪(002594)、江淮汽车(600418)、东风汽车(600006)、宇通客车(600066)、金龙汽车(600686)",webcache\20171102\webcache-20180303020358.html,sina,
