2017-11-15,国泰君安,002353,杰瑞股份,"推荐杰瑞股份公司首次覆盖报告:新时期,新机遇",webcache\20171115\webcache-20180303014135.html,sina,
2017-11-15,中银国际,002372,伟星新材,"   
    投资标方面,推荐受浮法玻璃价格高位影响很大的旗滨集团与品牌优势 逐步展现的伟星新材,关注受中建材整合影响与产品高端化进程顺利的中国巨石",webcache\20171115\webcache-20180303014245.html,sina,
2017-11-15,华鑫证券,600809,山西汾酒,"我们相信未来的白酒行业中,两极分化将趋势日益明显,一线地位更加稳固,茅台强者恒强;随着消费习惯的改变及包材价格的不断上涨,次高端酒、中高端光瓶酒存在持续高增长的可能性,如山西汾酒、洋河股份、沱牌舍得、古井贡酒等",webcache\20171115\webcache-20180303014246.html,sina,
2017-11-15,华鑫证券,000596,古井贡酒,"我们相信未来的白酒行业中,两极分化将趋势日益明显,一线地位更加稳固,茅台强者恒强;随着消费习惯的改变及包材价格的不断上涨,次高端酒、中高端光瓶酒存在持续高增长的可能性,如山西汾酒、洋河股份、沱牌舍得、古井贡酒等",webcache\20171115\webcache-20180303014246.html,sina,
2017-11-15,华鑫证券,002304,洋河股份,"我们相信未来的白酒行业中,两极分化将趋势日益明显,一线地位更加稳固,茅台强者恒强;随着消费习惯的改变及包材价格的不断上涨,次高端酒、中高端光瓶酒存在持续高增长的可能性,如山西汾酒、洋河股份、沱牌舍得、古井贡酒等",webcache\20171115\webcache-20180303014246.html,sina,
2017-11-15,华鑫证券,600809,山西汾酒,"我们相信未来的白酒行业中,两极分化将趋势日益明显,一线地位更加稳固,茅台强者恒强;随着消费习惯的改变及包材价格的不断上涨,次高端酒、中高端光瓶酒存在持续高增长的可能性,如山西汾酒、洋河股份、沱牌舍得、古井贡酒等",webcache\20171115\webcache-20180303014246.html,sina,
2017-11-15,华鑫证券,000596,古井贡酒,"我们相信未来的白酒行业中,两极分化将趋势日益明显,一线地位更加稳固,茅台强者恒强;随着消费习惯的改变及包材价格的不断上涨,次高端酒、中高端光瓶酒存在持续高增长的可能性,如山西汾酒、洋河股份、沱牌舍得、古井贡酒等",webcache\20171115\webcache-20180303014246.html,sina,
2017-11-15,华鑫证券,002304,洋河股份,"我们相信未来的白酒行业中,两极分化将趋势日益明显,一线地位更加稳固,茅台强者恒强;随着消费习惯的改变及包材价格的不断上涨,次高端酒、中高端光瓶酒存在持续高增长的可能性,如山西汾酒、洋河股份、沱牌舍得、古井贡酒等",webcache\20171115\webcache-20180303014246.html,sina,
2017-11-15,华鑫证券,600305,恒顺醋业,大众品方面建议关注恒顺醋业、伊利股份、汤臣倍健等,webcache\20171115\webcache-20180303014246.html,sina,
2017-11-15,华鑫证券,600887,伊利股份,大众品方面建议关注恒顺醋业、伊利股份、汤臣倍健等,webcache\20171115\webcache-20180303014246.html,sina,
2017-11-15,华鑫证券,300146,汤臣倍健,大众品方面建议关注恒顺醋业、伊利股份、汤臣倍健等,webcache\20171115\webcache-20180303014246.html,sina,
2017-11-15,中泰证券,002128,露天煤业,"长逻辑+短催化,我们认为电解铝行业向好的大趋势没变,板块性投资机会仍然值得积极关注!核心标的:中铝(停牌)、云铝、中孚、神火(煤炭组)、露天煤业(煤炭组)等",webcache\20171115\webcache-20180303014246.html,sina,
2017-11-15,中信建投,000063,中兴通讯,华为、中兴通讯等公司作为亚欧市场的重要供应商在围绕6GHz以下5G布网的研发优势已经显现,webcache\20171115\webcache-20180303014246.html,sina,
2017-11-15,国海证券,600585,海螺水泥,"看好华东地区水泥价格及水泥标的盈利弹性,重点推荐区域水泥龙头海螺水泥,推荐华新水泥、万年青",webcache\20171115\webcache-20180303014247.html,sina,
2017-11-15,国海证券,600801,华新水泥,"看好华东地区水泥价格及水泥标的盈利弹性,重点推荐区域水泥龙头海螺水泥,推荐华新水泥、万年青",webcache\20171115\webcache-20180303014247.html,sina,
2017-11-15,国海证券,000789,万年青,"看好华东地区水泥价格及水泥标的盈利弹性,重点推荐区域水泥龙头海螺水泥,推荐华新水泥、万年青",webcache\20171115\webcache-20180303014247.html,sina,
2017-11-15,华金证券,601231,环旭电子," Apple watch 方面,环旭电子(601231)是 watch 的sip 封装厂商,可穿戴市场的回暖有望带动业绩成长,建议积极关注",webcache\20171115\webcache-20180303014248.html,sina,
2017-11-15,国联证券,601231,环旭电子,"   
    行业重要动态   
    1)iPhoneX首测坚挺,关注不锈钢中框市场前景   
    2)2018将有数亿台安卓设备支持AR   
    3)京东方与鸿海竞逐投资JDI   
    公司重要公告   
    利亚德、润欣科技、得润电子发布增资子公司报告;华映科技、环旭电子发布10月收入简报公告;水晶光电、猛狮科技发布股东减持公告;艾比森、康强电子、横店东磁发布股东增持公告;合力泰、东山精密、欣旺达、南大光电发布股权解除质押公告等",webcache\20171115\webcache-20180303014248.html,sina,
2017-11-15,国联证券,000536,华映科技,"   
    行业重要动态   
    1)iPhoneX首测坚挺,关注不锈钢中框市场前景   
    2)2018将有数亿台安卓设备支持AR   
    3)京东方与鸿海竞逐投资JDI   
    公司重要公告   
    利亚德、润欣科技、得润电子发布增资子公司报告;华映科技、环旭电子发布10月收入简报公告;水晶光电、猛狮科技发布股东减持公告;艾比森、康强电子、横店东磁发布股东增持公告;合力泰、东山精密、欣旺达、南大光电发布股权解除质押公告等",webcache\20171115\webcache-20180303014248.html,sina,
2017-11-15,国联证券,002055,得润电子,"   
    行业重要动态   
    1)iPhoneX首测坚挺,关注不锈钢中框市场前景   
    2)2018将有数亿台安卓设备支持AR   
    3)京东方与鸿海竞逐投资JDI   
    公司重要公告   
    利亚德、润欣科技、得润电子发布增资子公司报告;华映科技、环旭电子发布10月收入简报公告;水晶光电、猛狮科技发布股东减持公告;艾比森、康强电子、横店东磁发布股东增持公告;合力泰、东山精密、欣旺达、南大光电发布股权解除质押公告等",webcache\20171115\webcache-20180303014248.html,sina,
2017-11-15,国联证券,002056,横店东磁,"   
    行业重要动态   
    1)iPhoneX首测坚挺,关注不锈钢中框市场前景   
    2)2018将有数亿台安卓设备支持AR   
    3)京东方与鸿海竞逐投资JDI   
    公司重要公告   
    利亚德、润欣科技、得润电子发布增资子公司报告;华映科技、环旭电子发布10月收入简报公告;水晶光电、猛狮科技发布股东减持公告;艾比森、康强电子、横店东磁发布股东增持公告;合力泰、东山精密、欣旺达、南大光电发布股权解除质押公告等",webcache\20171115\webcache-20180303014248.html,sina,
2017-11-15,国联证券,002119,康强电子,"   
    行业重要动态   
    1)iPhoneX首测坚挺,关注不锈钢中框市场前景   
    2)2018将有数亿台安卓设备支持AR   
    3)京东方与鸿海竞逐投资JDI   
    公司重要公告   
    利亚德、润欣科技、得润电子发布增资子公司报告;华映科技、环旭电子发布10月收入简报公告;水晶光电、猛狮科技发布股东减持公告;艾比森、康强电子、横店东磁发布股东增持公告;合力泰、东山精密、欣旺达、南大光电发布股权解除质押公告等",webcache\20171115\webcache-20180303014248.html,sina,
2017-11-15,国联证券,002217,合力泰,"   
    行业重要动态   
    1)iPhoneX首测坚挺,关注不锈钢中框市场前景   
    2)2018将有数亿台安卓设备支持AR   
    3)京东方与鸿海竞逐投资JDI   
    公司重要公告   
    利亚德、润欣科技、得润电子发布增资子公司报告;华映科技、环旭电子发布10月收入简报公告;水晶光电、猛狮科技发布股东减持公告;艾比森、康强电子、横店东磁发布股东增持公告;合力泰、东山精密、欣旺达、南大光电发布股权解除质押公告等",webcache\20171115\webcache-20180303014248.html,sina,
2017-11-15,国联证券,002273,水晶光电,"   
    行业重要动态   
    1)iPhoneX首测坚挺,关注不锈钢中框市场前景   
    2)2018将有数亿台安卓设备支持AR   
    3)京东方与鸿海竞逐投资JDI   
    公司重要公告   
    利亚德、润欣科技、得润电子发布增资子公司报告;华映科技、环旭电子发布10月收入简报公告;水晶光电、猛狮科技发布股东减持公告;艾比森、康强电子、横店东磁发布股东增持公告;合力泰、东山精密、欣旺达、南大光电发布股权解除质押公告等",webcache\20171115\webcache-20180303014248.html,sina,
2017-11-15,国联证券,002384,东山精密,"   
    行业重要动态   
    1)iPhoneX首测坚挺,关注不锈钢中框市场前景   
    2)2018将有数亿台安卓设备支持AR   
    3)京东方与鸿海竞逐投资JDI   
    公司重要公告   
    利亚德、润欣科技、得润电子发布增资子公司报告;华映科技、环旭电子发布10月收入简报公告;水晶光电、猛狮科技发布股东减持公告;艾比森、康强电子、横店东磁发布股东增持公告;合力泰、东山精密、欣旺达、南大光电发布股权解除质押公告等",webcache\20171115\webcache-20180303014248.html,sina,
2017-11-15,国联证券,002684,猛狮科技,"   
    行业重要动态   
    1)iPhoneX首测坚挺,关注不锈钢中框市场前景   
    2)2018将有数亿台安卓设备支持AR   
    3)京东方与鸿海竞逐投资JDI   
    公司重要公告   
    利亚德、润欣科技、得润电子发布增资子公司报告;华映科技、环旭电子发布10月收入简报公告;水晶光电、猛狮科技发布股东减持公告;艾比森、康强电子、横店东磁发布股东增持公告;合力泰、东山精密、欣旺达、南大光电发布股权解除质押公告等",webcache\20171115\webcache-20180303014248.html,sina,
2017-11-15,国联证券,300207,欣旺达,"   
    行业重要动态   
    1)iPhoneX首测坚挺,关注不锈钢中框市场前景   
    2)2018将有数亿台安卓设备支持AR   
    3)京东方与鸿海竞逐投资JDI   
    公司重要公告   
    利亚德、润欣科技、得润电子发布增资子公司报告;华映科技、环旭电子发布10月收入简报公告;水晶光电、猛狮科技发布股东减持公告;艾比森、康强电子、横店东磁发布股东增持公告;合力泰、东山精密、欣旺达、南大光电发布股权解除质押公告等",webcache\20171115\webcache-20180303014248.html,sina,
2017-11-15,国联证券,300296,利亚德,"   
    行业重要动态   
    1)iPhoneX首测坚挺,关注不锈钢中框市场前景   
    2)2018将有数亿台安卓设备支持AR   
    3)京东方与鸿海竞逐投资JDI   
    公司重要公告   
    利亚德、润欣科技、得润电子发布增资子公司报告;华映科技、环旭电子发布10月收入简报公告;水晶光电、猛狮科技发布股东减持公告;艾比森、康强电子、横店东磁发布股东增持公告;合力泰、东山精密、欣旺达、南大光电发布股权解除质押公告等",webcache\20171115\webcache-20180303014248.html,sina,
2017-11-15,国联证券,300346,南大光电,"   
    行业重要动态   
    1)iPhoneX首测坚挺,关注不锈钢中框市场前景   
    2)2018将有数亿台安卓设备支持AR   
    3)京东方与鸿海竞逐投资JDI   
    公司重要公告   
    利亚德、润欣科技、得润电子发布增资子公司报告;华映科技、环旭电子发布10月收入简报公告;水晶光电、猛狮科技发布股东减持公告;艾比森、康强电子、横店东磁发布股东增持公告;合力泰、东山精密、欣旺达、南大光电发布股权解除质押公告等",webcache\20171115\webcache-20180303014248.html,sina,
