2018-01-11,中金公司,601006,大秦铁路,"大秦铁路(601006)Divided yield a safety margin;reform,freight rate hikes likely catalysts-180110",webcache\20180112\webcache-20180302224858.html,51pdf,
2018-01-11,长江证券,603197,保隆科技,"   
    重点推荐:华域汽车(毫米波雷达国内率先量产+电机电控基础)、星宇股份(智能车灯切入感知层)、拓普集团(布局下一代刹车ibs));建议关注:宁波高发(卡位汽车神经CAN总线)、均胜电子(智能汽车全产业布局)、保隆科技(汽车电子TPMS快速放量,ADAS产品即将量产)",webcache\20180111\webcache-20180303001426.html,sina,
2018-01-11,长江证券,603788,宁波高发,"   
    重点推荐:华域汽车(毫米波雷达国内率先量产+电机电控基础)、星宇股份(智能车灯切入感知层)、拓普集团(布局下一代刹车ibs));建议关注:宁波高发(卡位汽车神经CAN总线)、均胜电子(智能汽车全产业布局)、保隆科技(汽车电子TPMS快速放量,ADAS产品即将量产)",webcache\20180111\webcache-20180303001426.html,sina,
2018-01-11,川财证券,600300,维维股份,"(证券时报) 维维股份(600300):控股股东维维集团近期通过竞价交易增持公司股份1672万股,占公司总股份的比例为1%,交易金额为7594万元",webcache\20180111\webcache-20180303001427.html,sina,
2018-01-11,华金证券,002027,分众传媒,推荐分众传媒:业绩预告向上修正媒体龙头继续稳健,webcache\20180111\webcache-20180303001427.html,sina,
2018-01-11,川财证券,601996,丰林集团,"继续看好定制家居子板块,行业龙头凭借渠道优势和品类扩大能力,具有较强的抗风险能力,相关标的有索菲亚、欧派家居,同时建议关注低估值二线龙头和定制家居上游人造板供应商,相关标的有金牌橱柜、大亚圣象、丰林集团",webcache\20180111\webcache-20180303001427.html,sina,
2018-01-11,川财证券,603833,欧派家居,"继续看好定制家居子板块,行业龙头凭借渠道优势和品类扩大能力,具有较强的抗风险能力,相关标的有索菲亚、欧派家居,同时建议关注低估值二线龙头和定制家居上游人造板供应商,相关标的有金牌橱柜、大亚圣象、丰林集团",webcache\20180111\webcache-20180303001427.html,sina,
2018-01-11,川财证券,000910,大亚圣象,"继续看好定制家居子板块,行业龙头凭借渠道优势和品类扩大能力,具有较强的抗风险能力,相关标的有索菲亚、欧派家居,同时建议关注低估值二线龙头和定制家居上游人造板供应商,相关标的有金牌橱柜、大亚圣象、丰林集团",webcache\20180111\webcache-20180303001427.html,sina,
2018-01-11,川财证券,002572,索菲亚,"继续看好定制家居子板块,行业龙头凭借渠道优势和品类扩大能力,具有较强的抗风险能力,相关标的有索菲亚、欧派家居,同时建议关注低估值二线龙头和定制家居上游人造板供应商,相关标的有金牌橱柜、大亚圣象、丰林集团",webcache\20180111\webcache-20180303001427.html,sina,
2018-01-11,川财证券,601996,丰林集团,"继续看好定制家居子板块,行业龙头凭借渠道优势和品类扩大能力,具有较强的抗风险能力,相关标的有索菲亚、欧派家居,同时建议关注低估值二线龙头和定制家居上游人造板供应商,相关标的有金牌橱柜、大亚圣象、丰林集团",webcache\20180111\webcache-20180303001427.html,sina,
2018-01-11,川财证券,603833,欧派家居,"继续看好定制家居子板块,行业龙头凭借渠道优势和品类扩大能力,具有较强的抗风险能力,相关标的有索菲亚、欧派家居,同时建议关注低估值二线龙头和定制家居上游人造板供应商,相关标的有金牌橱柜、大亚圣象、丰林集团",webcache\20180111\webcache-20180303001427.html,sina,
2018-01-11,川财证券,000910,大亚圣象,"继续看好定制家居子板块,行业龙头凭借渠道优势和品类扩大能力,具有较强的抗风险能力,相关标的有索菲亚、欧派家居,同时建议关注低估值二线龙头和定制家居上游人造板供应商,相关标的有金牌橱柜、大亚圣象、丰林集团",webcache\20180111\webcache-20180303001427.html,sina,
2018-01-11,川财证券,002572,索菲亚,"继续看好定制家居子板块,行业龙头凭借渠道优势和品类扩大能力,具有较强的抗风险能力,相关标的有索菲亚、欧派家居,同时建议关注低估值二线龙头和定制家居上游人造板供应商,相关标的有金牌橱柜、大亚圣象、丰林集团",webcache\20180111\webcache-20180303001427.html,sina,
2018-01-11,中泰证券,600206,有研新材,"推荐有研新材:溅射靶材迎机遇,国企改革助增长",webcache\20180111\webcache-20180303001427.html,sina,
2018-01-11,中泰证券,600206,有研新材,"推荐有研新材:溅射靶材迎机遇,国企改革助增长",webcache\20180111\webcache-20180303001427.html,sina,
2018-01-11,中国民生银行股份有限公司,600016,民生银行,推荐中国民生银行每日人民币中间价预测,webcache\20180111\webcache-20180303001428.html,sina,
2018-01-11,群益证券,000061,农产品,"   
    展望未来,从我们跟踪的商务部价格资料来看,2018年1月农产品价格依旧上涨,且涨幅扩大,原材料价格方面,有所下降,不过我们认为前期较大的涨幅幷将逐渐传导至消费者物价指数",webcache\20180111\webcache-20180303001429.html,sina,
2018-01-11,天风证券,300463,迈克生物,"推荐迈克生物:2017年度业绩预告符合预期,龙头价值凸显",webcache\20180111\webcache-20180303001429.html,sina,
2018-01-11,天风证券,000666,经纬纺机,"推荐经纬纺机:17年业绩增长超预期,未来将聚集信托主业",webcache\20180111\webcache-20180303001430.html,sina,
2018-01-11,天风证券,000666,经纬纺机,"推荐经纬纺机:17年业绩增长超预期,未来将聚集信托主业",webcache\20180111\webcache-20180303001430.html,sina,
2018-01-11,国联证券,603128,华贸物流,"当前自贸港建设方案推出已进入倒计时阶段,我们再次强调自贸港设立之后将进一步促进贸易集散和相关仓储、物流、金融等配套业务的发展,上海地区的港口、货代、供应链综合物流服务商将直接受益,建议继续关注立足上海且传统货代、特种物流以及跨境电商业务多元化发展的华贸物流(603128.SH)",webcache\20180111\webcache-20180303001433.html,sina,
2018-01-11,国联证券,603128,华贸物流,"当前自贸港建设方案推出已进入倒计时阶段,我们再次强调自贸港设立之后将进一步促进贸易集散和相关仓储、物流、金融等配套业务的发展,上海地区的港口、货代、供应链综合物流服务商将直接受益,建议继续关注立足上海且传统货代、特种物流以及跨境电商业务多元化发展的华贸物流(603128.SH)",webcache\20180111\webcache-20180303001433.html,sina,
2018-01-11,川财证券,002714,牧原股份,"从政策面来看,环保高压加速淘汰落后产能,禽畜养殖中长期产能趋紧,利好禽畜养殖板块,相关标的有牧原股份、温氏股份",webcache\20180111\webcache-20180303001433.html,sina,
2018-01-11,川财证券,300498,温氏股份,"从政策面来看,环保高压加速淘汰落后产能,禽畜养殖中长期产能趋紧,利好禽畜养殖板块,相关标的有牧原股份、温氏股份",webcache\20180111\webcache-20180303001433.html,sina,
2018-01-11,长江证券,603355,莱克电气,"   
    新年首周家电板块表现不俗,板块中价值蓝筹涨幅居前,格力电器周涨幅近10%领跑行业,海信科龙、华帝股份及美的集团表现也较为优异;考虑到当前市场仍较为青睐业绩确定品种,业绩增速与估值匹配优势凸显的家电蓝筹稳健配置价值值得关注;总体来看,上周家电指数上涨4.60%,在申万一级行业中排名第3位,分别跑赢沪深300及上证综指1.93及2.05pct;个股层面,上周板块涨幅前三个股为格力电器(9.57%)、三花智控(7.96%)及新宝股份(6.92%),跌幅前三个股为小天鹅A(-3.39%)、莱克电气(-3.04%)及星帅尔(-2.53%)",webcache\20180111\webcache-20180303001433.html,sina,
2018-01-11,长江证券,000333,美的集团,"   
    新年首周家电板块表现不俗,板块中价值蓝筹涨幅居前,格力电器周涨幅近10%领跑行业,海信科龙、华帝股份及美的集团表现也较为优异;考虑到当前市场仍较为青睐业绩确定品种,业绩增速与估值匹配优势凸显的家电蓝筹稳健配置价值值得关注;总体来看,上周家电指数上涨4.60%,在申万一级行业中排名第3位,分别跑赢沪深300及上证综指1.93及2.05pct;个股层面,上周板块涨幅前三个股为格力电器(9.57%)、三花智控(7.96%)及新宝股份(6.92%),跌幅前三个股为小天鹅A(-3.39%)、莱克电气(-3.04%)及星帅尔(-2.53%)",webcache\20180111\webcache-20180303001433.html,sina,
2018-01-11,长江证券,000418,小天鹅A,"   
    新年首周家电板块表现不俗,板块中价值蓝筹涨幅居前,格力电器周涨幅近10%领跑行业,海信科龙、华帝股份及美的集团表现也较为优异;考虑到当前市场仍较为青睐业绩确定品种,业绩增速与估值匹配优势凸显的家电蓝筹稳健配置价值值得关注;总体来看,上周家电指数上涨4.60%,在申万一级行业中排名第3位,分别跑赢沪深300及上证综指1.93及2.05pct;个股层面,上周板块涨幅前三个股为格力电器(9.57%)、三花智控(7.96%)及新宝股份(6.92%),跌幅前三个股为小天鹅A(-3.39%)、莱克电气(-3.04%)及星帅尔(-2.53%)",webcache\20180111\webcache-20180303001433.html,sina,
2018-01-11,长江证券,000651,格力电器,"   
    新年首周家电板块表现不俗,板块中价值蓝筹涨幅居前,格力电器周涨幅近10%领跑行业,海信科龙、华帝股份及美的集团表现也较为优异;考虑到当前市场仍较为青睐业绩确定品种,业绩增速与估值匹配优势凸显的家电蓝筹稳健配置价值值得关注;总体来看,上周家电指数上涨4.60%,在申万一级行业中排名第3位,分别跑赢沪深300及上证综指1.93及2.05pct;个股层面,上周板块涨幅前三个股为格力电器(9.57%)、三花智控(7.96%)及新宝股份(6.92%),跌幅前三个股为小天鹅A(-3.39%)、莱克电气(-3.04%)及星帅尔(-2.53%)",webcache\20180111\webcache-20180303001433.html,sina,
2018-01-11,长江证券,000921,海信科龙,"   
    新年首周家电板块表现不俗,板块中价值蓝筹涨幅居前,格力电器周涨幅近10%领跑行业,海信科龙、华帝股份及美的集团表现也较为优异;考虑到当前市场仍较为青睐业绩确定品种,业绩增速与估值匹配优势凸显的家电蓝筹稳健配置价值值得关注;总体来看,上周家电指数上涨4.60%,在申万一级行业中排名第3位,分别跑赢沪深300及上证综指1.93及2.05pct;个股层面,上周板块涨幅前三个股为格力电器(9.57%)、三花智控(7.96%)及新宝股份(6.92%),跌幅前三个股为小天鹅A(-3.39%)、莱克电气(-3.04%)及星帅尔(-2.53%)",webcache\20180111\webcache-20180303001433.html,sina,
2018-01-11,长江证券,002035,华帝股份,"   
    新年首周家电板块表现不俗,板块中价值蓝筹涨幅居前,格力电器周涨幅近10%领跑行业,海信科龙、华帝股份及美的集团表现也较为优异;考虑到当前市场仍较为青睐业绩确定品种,业绩增速与估值匹配优势凸显的家电蓝筹稳健配置价值值得关注;总体来看,上周家电指数上涨4.60%,在申万一级行业中排名第3位,分别跑赢沪深300及上证综指1.93及2.05pct;个股层面,上周板块涨幅前三个股为格力电器(9.57%)、三花智控(7.96%)及新宝股份(6.92%),跌幅前三个股为小天鹅A(-3.39%)、莱克电气(-3.04%)及星帅尔(-2.53%)",webcache\20180111\webcache-20180303001433.html,sina,
2018-01-11,长江证券,002050,三花智控,"   
    新年首周家电板块表现不俗,板块中价值蓝筹涨幅居前,格力电器周涨幅近10%领跑行业,海信科龙、华帝股份及美的集团表现也较为优异;考虑到当前市场仍较为青睐业绩确定品种,业绩增速与估值匹配优势凸显的家电蓝筹稳健配置价值值得关注;总体来看,上周家电指数上涨4.60%,在申万一级行业中排名第3位,分别跑赢沪深300及上证综指1.93及2.05pct;个股层面,上周板块涨幅前三个股为格力电器(9.57%)、三花智控(7.96%)及新宝股份(6.92%),跌幅前三个股为小天鹅A(-3.39%)、莱克电气(-3.04%)及星帅尔(-2.53%)",webcache\20180111\webcache-20180303001433.html,sina,
