2018-02-12,长江证券,002024,苏宁易购,苏宁易购(002024)拟回购股份实施股权激励，彰显长期发展信心-180212,http://www.51pdf.com.cn/report_gg_p96/,51pdf,
2018-02-12,国泰君安,600967,内蒙一机,"   
    投资主线:1)超跌成长白马:推荐中直股份、四创电子、杰赛科技,航天电器、中航光电、中航飞机、中航沈飞、航发动力、内蒙一机受益;2)优质民参军:推荐菲利华、苏试试验、金信诺,火炬电子受益",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096047/index.phtml,sina,
2018-02-12,国泰君安,600990,四创电子,"   
    投资主线:1)超跌成长白马:推荐中直股份、四创电子、杰赛科技,航天电器、中航光电、中航飞机、中航沈飞、航发动力、内蒙一机受益;2)优质民参军:推荐菲利华、苏试试验、金信诺,火炬电子受益",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096047/index.phtml,sina,
2018-02-12,国泰君安,603678,火炬电子,"   
    投资主线:1)超跌成长白马:推荐中直股份、四创电子、杰赛科技,航天电器、中航光电、中航飞机、中航沈飞、航发动力、内蒙一机受益;2)优质民参军:推荐菲利华、苏试试验、金信诺,火炬电子受益",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096047/index.phtml,sina,
2018-02-12,国泰君安,000768,中航飞机,"   
    投资主线:1)超跌成长白马:推荐中直股份、四创电子、杰赛科技,航天电器、中航光电、中航飞机、中航沈飞、航发动力、内蒙一机受益;2)优质民参军:推荐菲利华、苏试试验、金信诺,火炬电子受益",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096047/index.phtml,sina,
2018-02-12,国泰君安,002025,航天电器,"   
    投资主线:1)超跌成长白马:推荐中直股份、四创电子、杰赛科技,航天电器、中航光电、中航飞机、中航沈飞、航发动力、内蒙一机受益;2)优质民参军:推荐菲利华、苏试试验、金信诺,火炬电子受益",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096047/index.phtml,sina,
2018-02-12,国泰君安,002179,中航光电,"   
    投资主线:1)超跌成长白马:推荐中直股份、四创电子、杰赛科技,航天电器、中航光电、中航飞机、中航沈飞、航发动力、内蒙一机受益;2)优质民参军:推荐菲利华、苏试试验、金信诺,火炬电子受益",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096047/index.phtml,sina,
2018-02-12,国泰君安,002544,杰赛科技,"   
    投资主线:1)超跌成长白马:推荐中直股份、四创电子、杰赛科技,航天电器、中航光电、中航飞机、中航沈飞、航发动力、内蒙一机受益;2)优质民参军:推荐菲利华、苏试试验、金信诺,火炬电子受益",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096047/index.phtml,sina,
2018-02-12,国泰君安,300252,金信诺,"   
    投资主线:1)超跌成长白马:推荐中直股份、四创电子、杰赛科技,航天电器、中航光电、中航飞机、中航沈飞、航发动力、内蒙一机受益;2)优质民参军:推荐菲利华、苏试试验、金信诺,火炬电子受益",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096047/index.phtml,sina,
2018-02-12,国泰君安,300395,菲利华,"   
    投资主线:1)超跌成长白马:推荐中直股份、四创电子、杰赛科技,航天电器、中航光电、中航飞机、中航沈飞、航发动力、内蒙一机受益;2)优质民参军:推荐菲利华、苏试试验、金信诺,火炬电子受益",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096047/index.phtml,sina,
2018-02-12,国泰君安,300416,苏试试验,"   
    投资主线:1)超跌成长白马:推荐中直股份、四创电子、杰赛科技,航天电器、中航光电、中航飞机、中航沈飞、航发动力、内蒙一机受益;2)优质民参军:推荐菲利华、苏试试验、金信诺,火炬电子受益",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096047/index.phtml,sina,
2018-02-12,国泰君安,600038,中直股份,"   
    投资主线:1)超跌成长白马:推荐中直股份、四创电子、杰赛科技,航天电器、中航光电、中航飞机、中航沈飞、航发动力、内蒙一机受益;2)优质民参军:推荐菲利华、苏试试验、金信诺,火炬电子受益",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096047/index.phtml,sina,
2018-02-12,国泰君安,600760,中航沈飞,"   
    投资主线:1)超跌成长白马:推荐中直股份、四创电子、杰赛科技,航天电器、中航光电、中航飞机、中航沈飞、航发动力、内蒙一机受益;2)优质民参军:推荐菲利华、苏试试验、金信诺,火炬电子受益",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096047/index.phtml,sina,
2018-02-12,国泰君安,600893,航发动力,"   
    投资主线:1)超跌成长白马:推荐中直股份、四创电子、杰赛科技,航天电器、中航光电、中航飞机、中航沈飞、航发动力、内蒙一机受益;2)优质民参军:推荐菲利华、苏试试验、金信诺,火炬电子受益",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096047/index.phtml,sina,
2018-02-12,国泰君安,600967,内蒙一机,"   
    投资主线:1)超跌成长白马:推荐中直股份、四创电子、杰赛科技,航天电器、中航光电、中航飞机、中航沈飞、航发动力、内蒙一机受益;2)优质民参军:推荐菲利华、苏试试验、金信诺,火炬电子受益",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096047/index.phtml,sina,
2018-02-12,国泰君安,600990,四创电子,"   
    投资主线:1)超跌成长白马:推荐中直股份、四创电子、杰赛科技,航天电器、中航光电、中航飞机、中航沈飞、航发动力、内蒙一机受益;2)优质民参军:推荐菲利华、苏试试验、金信诺,火炬电子受益",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096047/index.phtml,sina,
2018-02-12,国泰君安,603678,火炬电子,"   
    投资主线:1)超跌成长白马:推荐中直股份、四创电子、杰赛科技,航天电器、中航光电、中航飞机、中航沈飞、航发动力、内蒙一机受益;2)优质民参军:推荐菲利华、苏试试验、金信诺,火炬电子受益",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096047/index.phtml,sina,
2018-02-12,国泰君安,000768,中航飞机,"   
    投资主线:1)超跌成长白马:推荐中直股份、四创电子、杰赛科技,航天电器、中航光电、中航飞机、中航沈飞、航发动力、内蒙一机受益;2)优质民参军:推荐菲利华、苏试试验、金信诺,火炬电子受益",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096047/index.phtml,sina,
2018-02-12,国泰君安,002025,航天电器,"   
    投资主线:1)超跌成长白马:推荐中直股份、四创电子、杰赛科技,航天电器、中航光电、中航飞机、中航沈飞、航发动力、内蒙一机受益;2)优质民参军:推荐菲利华、苏试试验、金信诺,火炬电子受益",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096047/index.phtml,sina,
2018-02-12,国泰君安,002179,中航光电,"   
    投资主线:1)超跌成长白马:推荐中直股份、四创电子、杰赛科技,航天电器、中航光电、中航飞机、中航沈飞、航发动力、内蒙一机受益;2)优质民参军:推荐菲利华、苏试试验、金信诺,火炬电子受益",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096047/index.phtml,sina,
2018-02-12,国泰君安,002544,杰赛科技,"   
    投资主线:1)超跌成长白马:推荐中直股份、四创电子、杰赛科技,航天电器、中航光电、中航飞机、中航沈飞、航发动力、内蒙一机受益;2)优质民参军:推荐菲利华、苏试试验、金信诺,火炬电子受益",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096047/index.phtml,sina,
2018-02-12,国泰君安,300252,金信诺,"   
    投资主线:1)超跌成长白马:推荐中直股份、四创电子、杰赛科技,航天电器、中航光电、中航飞机、中航沈飞、航发动力、内蒙一机受益;2)优质民参军:推荐菲利华、苏试试验、金信诺,火炬电子受益",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096047/index.phtml,sina,
2018-02-12,国泰君安,300395,菲利华,"   
    投资主线:1)超跌成长白马:推荐中直股份、四创电子、杰赛科技,航天电器、中航光电、中航飞机、中航沈飞、航发动力、内蒙一机受益;2)优质民参军:推荐菲利华、苏试试验、金信诺,火炬电子受益",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096047/index.phtml,sina,
2018-02-12,国泰君安,300416,苏试试验,"   
    投资主线:1)超跌成长白马:推荐中直股份、四创电子、杰赛科技,航天电器、中航光电、中航飞机、中航沈飞、航发动力、内蒙一机受益;2)优质民参军:推荐菲利华、苏试试验、金信诺,火炬电子受益",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096047/index.phtml,sina,
2018-02-12,申万宏源,603156,养元饮品,"   
    近期已发行但未确定上市日期的新股中,建议关注中源家居、御家汇、养元饮品",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096043/index.phtml,sina,
2018-02-12,申万宏源,603709,中源家居,"   
    近期已发行但未确定上市日期的新股中,建议关注中源家居、御家汇、养元饮品",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096043/index.phtml,sina,
2018-02-12,申万宏源,300740,御家汇,"   
    近期已发行但未确定上市日期的新股中,建议关注中源家居、御家汇、养元饮品",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096043/index.phtml,sina,
2018-02-12,申万宏源,300740,御家汇,"   
    2)御家汇:以自主品牌为核心的互联网护肤品领先企业",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096043/index.phtml,sina,
2018-02-12,申万宏源,603156,养元饮品,"   
    3)养元饮品:国内领先的植物蛋白饮料生产龙头企业",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096043/index.phtml,sina,
2018-02-12,申万宏源,603709,中源家居,"推荐中小盘次新股周报四十一期:次新股指数大幅下跌,关注多功能沙发生产商中源家居上市",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096043/index.phtml,sina,
2018-02-12,申万宏源,603709,中源家居,"推荐中小盘次新股周报四十一期:次新股指数大幅下跌,关注多功能沙发生产商中源家居上市",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096043/index.phtml,sina,
2018-02-12,天风证券,600104,上汽集团,"价值龙头,受益消费升级和份额集中,看好【上汽集团、吉利汽车H、广汽集团A+H】",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096041/index.phtml,sina,
2018-02-12,天风证券,601238,广汽集团,"价值龙头,受益消费升级和份额集中,看好【上汽集团、吉利汽车H、广汽集团A+H】",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096041/index.phtml,sina,
2018-02-12,天风证券,601799,星宇股份,受益中国自主崛起的零部件细分龙头【新泉股份、岱美股份、宁波高发、精锻科技、星宇股份】,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096041/index.phtml,sina,
2018-02-12,天风证券,603179,新泉股份,受益中国自主崛起的零部件细分龙头【新泉股份、岱美股份、宁波高发、精锻科技、星宇股份】,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096041/index.phtml,sina,
2018-02-12,天风证券,603730,岱美股份,受益中国自主崛起的零部件细分龙头【新泉股份、岱美股份、宁波高发、精锻科技、星宇股份】,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096041/index.phtml,sina,
2018-02-12,天风证券,603788,宁波高发,受益中国自主崛起的零部件细分龙头【新泉股份、岱美股份、宁波高发、精锻科技、星宇股份】,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096041/index.phtml,sina,
2018-02-12,天风证券,300258,精锻科技,受益中国自主崛起的零部件细分龙头【新泉股份、岱美股份、宁波高发、精锻科技、星宇股份】,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096041/index.phtml,sina,
2018-02-12,天风证券,600066,宇通客车,"看好电动客车寡头【宇通客车】,建议关注【金龙汽车】,以及受益全球新能源乘用车增长的热管理龙头【银轮股份、三花智控(家电覆盖)】,由于2018年动力电池电量增速有望超预期,看好锂、钴等上游资源(有色覆盖)以及下跌较多的战略性中游",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096041/index.phtml,sina,
2018-02-12,天风证券,600686,金龙汽车,"看好电动客车寡头【宇通客车】,建议关注【金龙汽车】,以及受益全球新能源乘用车增长的热管理龙头【银轮股份、三花智控(家电覆盖)】,由于2018年动力电池电量增速有望超预期,看好锂、钴等上游资源(有色覆盖)以及下跌较多的战略性中游",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096041/index.phtml,sina,
