2017-11-21,东北证券,300024,机器人,推荐行业:自动化行业(系统集成和机器人)+高空作业平台,webcache\20171121\webcache-20180303013316.html,sina,
2017-11-21,联讯证券,000968,蓝焰控股,"   
    推荐关注标的:新奥股份(Santos油田经营情况好转,煤炭及煤化工、能源工程业务良好发展)、新潮能源(新油田并表规模大增,计划大幅增产,拟设立油气销售公司拓展国内市场)、恒逸石化(PTA产销两旺,石化贸易增厚收入规模,拟建文莱二期项目、炼化能力1400万吨/年)、蓝焰控股(煤层气A股唯一上市标的,持续受益天然气需求增长,享受政策补贴)、卫星石化(C3产业链一体化龙头,PDH、丙烯酸盈利能力强)、桐昆股份(受益涤纶高景气、行业龙头业绩稳增)、中国石油(受益油价回暖及天然气需求增长,业绩逐步改善)",webcache\20171121\webcache-20180303013444.html,sina,
2017-11-21,联讯证券,002648,卫星石化,"   
    推荐关注标的:新奥股份(Santos油田经营情况好转,煤炭及煤化工、能源工程业务良好发展)、新潮能源(新油田并表规模大增,计划大幅增产,拟设立油气销售公司拓展国内市场)、恒逸石化(PTA产销两旺,石化贸易增厚收入规模,拟建文莱二期项目、炼化能力1400万吨/年)、蓝焰控股(煤层气A股唯一上市标的,持续受益天然气需求增长,享受政策补贴)、卫星石化(C3产业链一体化龙头,PDH、丙烯酸盈利能力强)、桐昆股份(受益涤纶高景气、行业龙头业绩稳增)、中国石油(受益油价回暖及天然气需求增长,业绩逐步改善)",webcache\20171121\webcache-20180303013444.html,sina,
2017-11-21,联讯证券,600777,新潮能源,"   
    推荐关注标的:新奥股份(Santos油田经营情况好转,煤炭及煤化工、能源工程业务良好发展)、新潮能源(新油田并表规模大增,计划大幅增产,拟设立油气销售公司拓展国内市场)、恒逸石化(PTA产销两旺,石化贸易增厚收入规模,拟建文莱二期项目、炼化能力1400万吨/年)、蓝焰控股(煤层气A股唯一上市标的,持续受益天然气需求增长,享受政策补贴)、卫星石化(C3产业链一体化龙头,PDH、丙烯酸盈利能力强)、桐昆股份(受益涤纶高景气、行业龙头业绩稳增)、中国石油(受益油价回暖及天然气需求增长,业绩逐步改善)",webcache\20171121\webcache-20180303013444.html,sina,
2017-11-21,联讯证券,600803,新奥股份,"   
    推荐关注标的:新奥股份(Santos油田经营情况好转,煤炭及煤化工、能源工程业务良好发展)、新潮能源(新油田并表规模大增,计划大幅增产,拟设立油气销售公司拓展国内市场)、恒逸石化(PTA产销两旺,石化贸易增厚收入规模,拟建文莱二期项目、炼化能力1400万吨/年)、蓝焰控股(煤层气A股唯一上市标的,持续受益天然气需求增长,享受政策补贴)、卫星石化(C3产业链一体化龙头,PDH、丙烯酸盈利能力强)、桐昆股份(受益涤纶高景气、行业龙头业绩稳增)、中国石油(受益油价回暖及天然气需求增长,业绩逐步改善)",webcache\20171121\webcache-20180303013444.html,sina,
2017-11-21,联讯证券,601233,桐昆股份,"   
    推荐关注标的:新奥股份(Santos油田经营情况好转,煤炭及煤化工、能源工程业务良好发展)、新潮能源(新油田并表规模大增,计划大幅增产,拟设立油气销售公司拓展国内市场)、恒逸石化(PTA产销两旺,石化贸易增厚收入规模,拟建文莱二期项目、炼化能力1400万吨/年)、蓝焰控股(煤层气A股唯一上市标的,持续受益天然气需求增长,享受政策补贴)、卫星石化(C3产业链一体化龙头,PDH、丙烯酸盈利能力强)、桐昆股份(受益涤纶高景气、行业龙头业绩稳增)、中国石油(受益油价回暖及天然气需求增长,业绩逐步改善)",webcache\20171121\webcache-20180303013444.html,sina,
2017-11-21,联讯证券,601857,中国石油,"   
    推荐关注标的:新奥股份(Santos油田经营情况好转,煤炭及煤化工、能源工程业务良好发展)、新潮能源(新油田并表规模大增,计划大幅增产,拟设立油气销售公司拓展国内市场)、恒逸石化(PTA产销两旺,石化贸易增厚收入规模,拟建文莱二期项目、炼化能力1400万吨/年)、蓝焰控股(煤层气A股唯一上市标的,持续受益天然气需求增长,享受政策补贴)、卫星石化(C3产业链一体化龙头,PDH、丙烯酸盈利能力强)、桐昆股份(受益涤纶高景气、行业龙头业绩稳增)、中国石油(受益油价回暖及天然气需求增长,业绩逐步改善)",webcache\20171121\webcache-20180303013444.html,sina,
2017-11-21,联讯证券,000703,恒逸石化,"   
    推荐关注标的:新奥股份(Santos油田经营情况好转,煤炭及煤化工、能源工程业务良好发展)、新潮能源(新油田并表规模大增,计划大幅增产,拟设立油气销售公司拓展国内市场)、恒逸石化(PTA产销两旺,石化贸易增厚收入规模,拟建文莱二期项目、炼化能力1400万吨/年)、蓝焰控股(煤层气A股唯一上市标的,持续受益天然气需求增长,享受政策补贴)、卫星石化(C3产业链一体化龙头,PDH、丙烯酸盈利能力强)、桐昆股份(受益涤纶高景气、行业龙头业绩稳增)、中国石油(受益油价回暖及天然气需求增长,业绩逐步改善)",webcache\20171121\webcache-20180303013444.html,sina,
2017-11-21,联讯证券,000968,蓝焰控股,"   
    推荐关注标的:新奥股份(Santos油田经营情况好转,煤炭及煤化工、能源工程业务良好发展)、新潮能源(新油田并表规模大增,计划大幅增产,拟设立油气销售公司拓展国内市场)、恒逸石化(PTA产销两旺,石化贸易增厚收入规模,拟建文莱二期项目、炼化能力1400万吨/年)、蓝焰控股(煤层气A股唯一上市标的,持续受益天然气需求增长,享受政策补贴)、卫星石化(C3产业链一体化龙头,PDH、丙烯酸盈利能力强)、桐昆股份(受益涤纶高景气、行业龙头业绩稳增)、中国石油(受益油价回暖及天然气需求增长,业绩逐步改善)",webcache\20171121\webcache-20180303013444.html,sina,
2017-11-21,联讯证券,002648,卫星石化,"   
    推荐关注标的:新奥股份(Santos油田经营情况好转,煤炭及煤化工、能源工程业务良好发展)、新潮能源(新油田并表规模大增,计划大幅增产,拟设立油气销售公司拓展国内市场)、恒逸石化(PTA产销两旺,石化贸易增厚收入规模,拟建文莱二期项目、炼化能力1400万吨/年)、蓝焰控股(煤层气A股唯一上市标的,持续受益天然气需求增长,享受政策补贴)、卫星石化(C3产业链一体化龙头,PDH、丙烯酸盈利能力强)、桐昆股份(受益涤纶高景气、行业龙头业绩稳增)、中国石油(受益油价回暖及天然气需求增长,业绩逐步改善)",webcache\20171121\webcache-20180303013444.html,sina,
2017-11-21,联讯证券,600777,新潮能源,"   
    推荐关注标的:新奥股份(Santos油田经营情况好转,煤炭及煤化工、能源工程业务良好发展)、新潮能源(新油田并表规模大增,计划大幅增产,拟设立油气销售公司拓展国内市场)、恒逸石化(PTA产销两旺,石化贸易增厚收入规模,拟建文莱二期项目、炼化能力1400万吨/年)、蓝焰控股(煤层气A股唯一上市标的,持续受益天然气需求增长,享受政策补贴)、卫星石化(C3产业链一体化龙头,PDH、丙烯酸盈利能力强)、桐昆股份(受益涤纶高景气、行业龙头业绩稳增)、中国石油(受益油价回暖及天然气需求增长,业绩逐步改善)",webcache\20171121\webcache-20180303013444.html,sina,
2017-11-21,联讯证券,600803,新奥股份,"   
    推荐关注标的:新奥股份(Santos油田经营情况好转,煤炭及煤化工、能源工程业务良好发展)、新潮能源(新油田并表规模大增,计划大幅增产,拟设立油气销售公司拓展国内市场)、恒逸石化(PTA产销两旺,石化贸易增厚收入规模,拟建文莱二期项目、炼化能力1400万吨/年)、蓝焰控股(煤层气A股唯一上市标的,持续受益天然气需求增长,享受政策补贴)、卫星石化(C3产业链一体化龙头,PDH、丙烯酸盈利能力强)、桐昆股份(受益涤纶高景气、行业龙头业绩稳增)、中国石油(受益油价回暖及天然气需求增长,业绩逐步改善)",webcache\20171121\webcache-20180303013444.html,sina,
2017-11-21,联讯证券,601233,桐昆股份,"   
    推荐关注标的:新奥股份(Santos油田经营情况好转,煤炭及煤化工、能源工程业务良好发展)、新潮能源(新油田并表规模大增,计划大幅增产,拟设立油气销售公司拓展国内市场)、恒逸石化(PTA产销两旺,石化贸易增厚收入规模,拟建文莱二期项目、炼化能力1400万吨/年)、蓝焰控股(煤层气A股唯一上市标的,持续受益天然气需求增长,享受政策补贴)、卫星石化(C3产业链一体化龙头,PDH、丙烯酸盈利能力强)、桐昆股份(受益涤纶高景气、行业龙头业绩稳增)、中国石油(受益油价回暖及天然气需求增长,业绩逐步改善)",webcache\20171121\webcache-20180303013444.html,sina,
2017-11-21,联讯证券,601857,中国石油,"   
    推荐关注标的:新奥股份(Santos油田经营情况好转,煤炭及煤化工、能源工程业务良好发展)、新潮能源(新油田并表规模大增,计划大幅增产,拟设立油气销售公司拓展国内市场)、恒逸石化(PTA产销两旺,石化贸易增厚收入规模,拟建文莱二期项目、炼化能力1400万吨/年)、蓝焰控股(煤层气A股唯一上市标的,持续受益天然气需求增长,享受政策补贴)、卫星石化(C3产业链一体化龙头,PDH、丙烯酸盈利能力强)、桐昆股份(受益涤纶高景气、行业龙头业绩稳增)、中国石油(受益油价回暖及天然气需求增长,业绩逐步改善)",webcache\20171121\webcache-20180303013444.html,sina,
2017-11-21,联讯证券,000703,恒逸石化,"   
    推荐关注标的:新奥股份(Santos油田经营情况好转,煤炭及煤化工、能源工程业务良好发展)、新潮能源(新油田并表规模大增,计划大幅增产,拟设立油气销售公司拓展国内市场)、恒逸石化(PTA产销两旺,石化贸易增厚收入规模,拟建文莱二期项目、炼化能力1400万吨/年)、蓝焰控股(煤层气A股唯一上市标的,持续受益天然气需求增长,享受政策补贴)、卫星石化(C3产业链一体化龙头,PDH、丙烯酸盈利能力强)、桐昆股份(受益涤纶高景气、行业龙头业绩稳增)、中国石油(受益油价回暖及天然气需求增长,业绩逐步改善)",webcache\20171121\webcache-20180303013444.html,sina,
2017-11-21,联讯证券,000968,蓝焰控股,"   
    推荐关注标的:新奥股份(Santos油田经营情况好转,煤炭及煤化工、能源工程业务良好发展)、新潮能源(新油田并表规模大增,计划大幅增产,拟设立油气销售公司拓展国内市场)、恒逸石化(PTA产销两旺,石化贸易增厚收入规模,拟建文莱二期项目、炼化能力1400万吨/年)、蓝焰控股(煤层气A股唯一上市标的,持续受益天然气需求增长,享受政策补贴)、卫星石化(C3产业链一体化龙头,PDH、丙烯酸盈利能力强)、桐昆股份(受益涤纶高景气、行业龙头业绩稳增)、中国石油(受益油价回暖及天然气需求增长,业绩逐步改善)",webcache\20171121\webcache-20180303013444.html,sina,
2017-11-21,联讯证券,002648,卫星石化,"   
    推荐关注标的:新奥股份(Santos油田经营情况好转,煤炭及煤化工、能源工程业务良好发展)、新潮能源(新油田并表规模大增,计划大幅增产,拟设立油气销售公司拓展国内市场)、恒逸石化(PTA产销两旺,石化贸易增厚收入规模,拟建文莱二期项目、炼化能力1400万吨/年)、蓝焰控股(煤层气A股唯一上市标的,持续受益天然气需求增长,享受政策补贴)、卫星石化(C3产业链一体化龙头,PDH、丙烯酸盈利能力强)、桐昆股份(受益涤纶高景气、行业龙头业绩稳增)、中国石油(受益油价回暖及天然气需求增长,业绩逐步改善)",webcache\20171121\webcache-20180303013444.html,sina,
2017-11-21,中信建投,000711,京蓝科技,"建议关注PPP 项目相关龙头标的,水环境治理龙头碧水源;固废全产业链龙头启迪桑德;农业节水灌溉龙头大禹节水、京蓝科技;看好行业内唯一一家能够从监测设备销售与运营角度切入大型PPP订单的聚光科技,以及通过宇星科技监测端进军环保的环境综合服务商盈峰环境",webcache\20171121\webcache-20180303013444.html,sina,
2017-11-21,中信建投,000826,启迪桑德,"建议关注PPP 项目相关龙头标的,水环境治理龙头碧水源;固废全产业链龙头启迪桑德;农业节水灌溉龙头大禹节水、京蓝科技;看好行业内唯一一家能够从监测设备销售与运营角度切入大型PPP订单的聚光科技,以及通过宇星科技监测端进军环保的环境综合服务商盈峰环境",webcache\20171121\webcache-20180303013444.html,sina,
