2017-10-10,西南证券,603866,桃李面包,"推荐桃李面包:三季报略超市场预期,区域扩张持续进行",webcache\20171010\webcache-20180303024642.html,sina,
2017-10-10,山西证券,000661,长春高新,"   
    行业动态   
    糖尿病新药恩格列净获批在中国大陆上市   
    上市公司重要公告   
    投资建议   
    三季报即将陆续发布,四季度已来临,企业年度效益渐体现,业绩成越发成为重要看点,建议关注业绩高成长企业,如广誉远(600771)、智飞生物(300122)等,以及长期关注业绩维持稳步增长的细分龙头企业,如通化东宝(600867)、长春高新(000661)等",webcache\20171010\webcache-20180303024816.html,sina,
2017-10-10,山西证券,300122,智飞生物,"   
    行业动态   
    糖尿病新药恩格列净获批在中国大陆上市   
    上市公司重要公告   
    投资建议   
    三季报即将陆续发布,四季度已来临,企业年度效益渐体现,业绩成越发成为重要看点,建议关注业绩高成长企业,如广誉远(600771)、智飞生物(300122)等,以及长期关注业绩维持稳步增长的细分龙头企业,如通化东宝(600867)、长春高新(000661)等",webcache\20171010\webcache-20180303024816.html,sina,
2017-10-10,国泰君安,002451,摩恩电气,"   
    不良资产行业蓄势待发,我们此前重点推荐的转型标的摩恩电气和近期新增标的吉艾科技的不良资产业务在中报中已经显著贡献业绩,预计后续不良资产业务依然值得期待,继续重点推荐",webcache\20171010\webcache-20180303024816.html,sina,
2017-10-10,国泰君安,300309,吉艾科技,"   
    不良资产行业蓄势待发,我们此前重点推荐的转型标的摩恩电气和近期新增标的吉艾科技的不良资产业务在中报中已经显著贡献业绩,预计后续不良资产业务依然值得期待,继续重点推荐",webcache\20171010\webcache-20180303024816.html,sina,
2017-10-10,国泰君安,600030,中信证券,"立足长远的发展,推荐中信证券、海通证券、兴业证券等大中型券商,同时基本面边际改善的国盛金控和国元证券继续维持增持评级",webcache\20171010\webcache-20180303024816.html,sina,
2017-10-10,国泰君安,600837,海通证券,"立足长远的发展,推荐中信证券、海通证券、兴业证券等大中型券商,同时基本面边际改善的国盛金控和国元证券继续维持增持评级",webcache\20171010\webcache-20180303024816.html,sina,
2017-10-10,国泰君安,601377,兴业证券,"立足长远的发展,推荐中信证券、海通证券、兴业证券等大中型券商,同时基本面边际改善的国盛金控和国元证券继续维持增持评级",webcache\20171010\webcache-20180303024816.html,sina,
2017-10-10,国泰君安,000728,国元证券,"立足长远的发展,推荐中信证券、海通证券、兴业证券等大中型券商,同时基本面边际改善的国盛金控和国元证券继续维持增持评级",webcache\20171010\webcache-20180303024816.html,sina,
2017-10-10,国泰君安,002670,国盛金控,"立足长远的发展,推荐中信证券、海通证券、兴业证券等大中型券商,同时基本面边际改善的国盛金控和国元证券继续维持增持评级",webcache\20171010\webcache-20180303024816.html,sina,
2017-10-10,国泰君安,600030,中信证券,"立足长远的发展,推荐中信证券、海通证券、兴业证券等大中型券商,同时基本面边际改善的国盛金控和国元证券继续维持增持评级",webcache\20171010\webcache-20180303024816.html,sina,
2017-10-10,国泰君安,600837,海通证券,"立足长远的发展,推荐中信证券、海通证券、兴业证券等大中型券商,同时基本面边际改善的国盛金控和国元证券继续维持增持评级",webcache\20171010\webcache-20180303024816.html,sina,
2017-10-10,国泰君安,601377,兴业证券,"立足长远的发展,推荐中信证券、海通证券、兴业证券等大中型券商,同时基本面边际改善的国盛金控和国元证券继续维持增持评级",webcache\20171010\webcache-20180303024816.html,sina,
2017-10-10,国泰君安,000728,国元证券,"立足长远的发展,推荐中信证券、海通证券、兴业证券等大中型券商,同时基本面边际改善的国盛金控和国元证券继续维持增持评级",webcache\20171010\webcache-20180303024816.html,sina,
2017-10-10,国泰君安,002670,国盛金控,"立足长远的发展,推荐中信证券、海通证券、兴业证券等大中型券商,同时基本面边际改善的国盛金控和国元证券继续维持增持评级",webcache\20171010\webcache-20180303024816.html,sina,
2017-10-10,国泰君安,600390,五矿资本,"上市信托公司中,推荐经纬纺机、五矿资本等低估值、业绩改善潜力较大的个股",webcache\20171010\webcache-20180303024816.html,sina,
2017-10-10,国泰君安,000666,经纬纺机,"上市信托公司中,推荐经纬纺机、五矿资本等低估值、业绩改善潜力较大的个股",webcache\20171010\webcache-20180303024816.html,sina,
2017-10-10,国泰君安,600030,中信证券,"   
    综上所述,对于非银金融板块,我们推荐的标的如下:保险板块:中国太保/中国平安/新华保险;多元金融:摩恩电气/吉艾科技/国盛金控/经纬纺机/五矿资本/中航资本;券商板块:中信证券/海通证券/兴业证券",webcache\20171010\webcache-20180303024816.html,sina,
2017-10-10,国泰君安,600390,五矿资本,"   
    综上所述,对于非银金融板块,我们推荐的标的如下:保险板块:中国太保/中国平安/新华保险;多元金融:摩恩电气/吉艾科技/国盛金控/经纬纺机/五矿资本/中航资本;券商板块:中信证券/海通证券/兴业证券",webcache\20171010\webcache-20180303024816.html,sina,
2017-10-10,国泰君安,600705,中航资本,"   
    综上所述,对于非银金融板块,我们推荐的标的如下:保险板块:中国太保/中国平安/新华保险;多元金融:摩恩电气/吉艾科技/国盛金控/经纬纺机/五矿资本/中航资本;券商板块:中信证券/海通证券/兴业证券",webcache\20171010\webcache-20180303024816.html,sina,
2017-10-10,国泰君安,600837,海通证券,"   
    综上所述,对于非银金融板块,我们推荐的标的如下:保险板块:中国太保/中国平安/新华保险;多元金融:摩恩电气/吉艾科技/国盛金控/经纬纺机/五矿资本/中航资本;券商板块:中信证券/海通证券/兴业证券",webcache\20171010\webcache-20180303024816.html,sina,
2017-10-10,国泰君安,601318,中国平安,"   
    综上所述,对于非银金融板块,我们推荐的标的如下:保险板块:中国太保/中国平安/新华保险;多元金融:摩恩电气/吉艾科技/国盛金控/经纬纺机/五矿资本/中航资本;券商板块:中信证券/海通证券/兴业证券",webcache\20171010\webcache-20180303024816.html,sina,
2017-10-10,国泰君安,601336,新华保险,"   
    综上所述,对于非银金融板块,我们推荐的标的如下:保险板块:中国太保/中国平安/新华保险;多元金融:摩恩电气/吉艾科技/国盛金控/经纬纺机/五矿资本/中航资本;券商板块:中信证券/海通证券/兴业证券",webcache\20171010\webcache-20180303024816.html,sina,
2017-10-10,国泰君安,601377,兴业证券,"   
    综上所述,对于非银金融板块,我们推荐的标的如下:保险板块:中国太保/中国平安/新华保险;多元金融:摩恩电气/吉艾科技/国盛金控/经纬纺机/五矿资本/中航资本;券商板块:中信证券/海通证券/兴业证券",webcache\20171010\webcache-20180303024816.html,sina,
2017-10-10,国泰君安,601601,中国太保,"   
    综上所述,对于非银金融板块,我们推荐的标的如下:保险板块:中国太保/中国平安/新华保险;多元金融:摩恩电气/吉艾科技/国盛金控/经纬纺机/五矿资本/中航资本;券商板块:中信证券/海通证券/兴业证券",webcache\20171010\webcache-20180303024816.html,sina,
2017-10-10,国泰君安,000666,经纬纺机,"   
    综上所述,对于非银金融板块,我们推荐的标的如下:保险板块:中国太保/中国平安/新华保险;多元金融:摩恩电气/吉艾科技/国盛金控/经纬纺机/五矿资本/中航资本;券商板块:中信证券/海通证券/兴业证券",webcache\20171010\webcache-20180303024816.html,sina,
2017-10-10,国泰君安,002451,摩恩电气,"   
    综上所述,对于非银金融板块,我们推荐的标的如下:保险板块:中国太保/中国平安/新华保险;多元金融:摩恩电气/吉艾科技/国盛金控/经纬纺机/五矿资本/中航资本;券商板块:中信证券/海通证券/兴业证券",webcache\20171010\webcache-20180303024816.html,sina,
2017-10-10,国泰君安,002670,国盛金控,"   
    综上所述,对于非银金融板块,我们推荐的标的如下:保险板块:中国太保/中国平安/新华保险;多元金融:摩恩电气/吉艾科技/国盛金控/经纬纺机/五矿资本/中航资本;券商板块:中信证券/海通证券/兴业证券",webcache\20171010\webcache-20180303024816.html,sina,
2017-10-10,国泰君安,300309,吉艾科技,"   
    综上所述,对于非银金融板块,我们推荐的标的如下:保险板块:中国太保/中国平安/新华保险;多元金融:摩恩电气/吉艾科技/国盛金控/经纬纺机/五矿资本/中航资本;券商板块:中信证券/海通证券/兴业证券",webcache\20171010\webcache-20180303024816.html,sina,
2017-10-10,中泰证券,600048,保利地产,"但我们认为政策趋严和流动性从紧的基调今年以来一直未发生变化,市场不宜过度悲观,短期四季度一二线反弹和中长期集中度提升的逻辑未改,我们继续看多地产龙头,推荐:1)低估龙头:万科、保利地产等2)成长标兵:新城控股、阳光城;3)国改及转型标的:嘉宝集团、深振业等",webcache\20171010\webcache-20180303024816.html,sina,
2017-10-10,中泰证券,601155,新城控股,"但我们认为政策趋严和流动性从紧的基调今年以来一直未发生变化,市场不宜过度悲观,短期四季度一二线反弹和中长期集中度提升的逻辑未改,我们继续看多地产龙头,推荐:1)低估龙头:万科、保利地产等2)成长标兵:新城控股、阳光城;3)国改及转型标的:嘉宝集团、深振业等",webcache\20171010\webcache-20180303024816.html,sina,
2017-10-10,中泰证券,000671,阳光城,"但我们认为政策趋严和流动性从紧的基调今年以来一直未发生变化,市场不宜过度悲观,短期四季度一二线反弹和中长期集中度提升的逻辑未改,我们继续看多地产龙头,推荐:1)低估龙头:万科、保利地产等2)成长标兵:新城控股、阳光城;3)国改及转型标的:嘉宝集团、深振业等",webcache\20171010\webcache-20180303024816.html,sina,
2017-10-10,东北证券,600258,首旅酒店,"   
    投资建议:   
    (1)首旅酒店:短期公司直营门店占比高,行业回暖业绩弹性最大;中期公司将充分受益于行业存量整合、转型升级的发展红利,量价齐升可期;长期公司将受益于2021年北京环球影城开业",webcache\20171010\webcache-20180303024817.html,sina,
2017-10-10,财富证券,002372,伟星新材,"推荐伟星新材:产能扩张,打造高品质家装管龙头",webcache\20171010\webcache-20180303024817.html,sina,
2017-10-10,长城证券,000661,长春高新,"其次关注盈利改善、估值修复的品种,如沃森生物、理邦仪器等,以及有望实现高成长品种,如长春高新、安科生物等",webcache\20171010\webcache-20180303024817.html,sina,
2017-10-10,长城证券,300009,安科生物,"其次关注盈利改善、估值修复的品种,如沃森生物、理邦仪器等,以及有望实现高成长品种,如长春高新、安科生物等",webcache\20171010\webcache-20180303024817.html,sina,
2017-10-10,长城证券,300142,沃森生物,"其次关注盈利改善、估值修复的品种,如沃森生物、理邦仪器等,以及有望实现高成长品种,如长春高新、安科生物等",webcache\20171010\webcache-20180303024817.html,sina,
2017-10-10,长城证券,300206,理邦仪器,"其次关注盈利改善、估值修复的品种,如沃森生物、理邦仪器等,以及有望实现高成长品种,如长春高新、安科生物等",webcache\20171010\webcache-20180303024817.html,sina,
2017-10-10,长城证券,600062,华润双鹤,"   
    现已正式步入第四季度,吸取今年偏重业绩与估值相匹配的市场经验,在近期市场风险偏好仍在逐步提升的时点,我们建议投资者自下而上择优选股,紧抓政策主线,把业绩确定性放在首位,重点关注确定性高、基本面强且估值合理的标的,如丽珠集团、乐普医疗、爱尔眼科、华润双鹤等",webcache\20171010\webcache-20180303024817.html,sina,
