2017-11-20,国海证券,000750,国海证券,推荐国海证券研究每周观点精粹,webcache\20171120\webcache-20180303013522.html,sina,
2017-11-20,国信证券,601390,中国中铁,"从其他公布的业绩上看,行业内优质企业增速良好,且订单逐步向具备规模优势、融资优势的央企集中,同时,随着―一带一路‖战略实施,各央企海外订单数量均有明显增长,在总订单的占比提升,建议关注订单增速好,估值低廉的央企,逢低布局中国建筑、中国化学,中国铁建,中国中铁,中国电建,葛洲坝",webcache\20171120\webcache-20180303013708.html,sina,
2017-11-20,国信证券,601668,中国建筑,"从其他公布的业绩上看,行业内优质企业增速良好,且订单逐步向具备规模优势、融资优势的央企集中,同时,随着―一带一路‖战略实施,各央企海外订单数量均有明显增长,在总订单的占比提升,建议关注订单增速好,估值低廉的央企,逢低布局中国建筑、中国化学,中国铁建,中国中铁,中国电建,葛洲坝",webcache\20171120\webcache-20180303013708.html,sina,
2017-11-20,国信证券,601669,中国电建,"从其他公布的业绩上看,行业内优质企业增速良好,且订单逐步向具备规模优势、融资优势的央企集中,同时,随着―一带一路‖战略实施,各央企海外订单数量均有明显增长,在总订单的占比提升,建议关注订单增速好,估值低廉的央企,逢低布局中国建筑、中国化学,中国铁建,中国中铁,中国电建,葛洲坝",webcache\20171120\webcache-20180303013708.html,sina,
2017-11-20,国信证券,600068,葛洲坝,"从其他公布的业绩上看,行业内优质企业增速良好,且订单逐步向具备规模优势、融资优势的央企集中,同时,随着―一带一路‖战略实施,各央企海外订单数量均有明显增长,在总订单的占比提升,建议关注订单增速好,估值低廉的央企,逢低布局中国建筑、中国化学,中国铁建,中国中铁,中国电建,葛洲坝",webcache\20171120\webcache-20180303013708.html,sina,
2017-11-20,国信证券,601117,中国化学,"从其他公布的业绩上看,行业内优质企业增速良好,且订单逐步向具备规模优势、融资优势的央企集中,同时,随着―一带一路‖战略实施,各央企海外订单数量均有明显增长,在总订单的占比提升,建议关注订单增速好,估值低廉的央企,逢低布局中国建筑、中国化学,中国铁建,中国中铁,中国电建,葛洲坝",webcache\20171120\webcache-20180303013708.html,sina,
2017-11-20,国信证券,601186,中国铁建,"从其他公布的业绩上看,行业内优质企业增速良好,且订单逐步向具备规模优势、融资优势的央企集中,同时,随着―一带一路‖战略实施,各央企海外订单数量均有明显增长,在总订单的占比提升,建议关注订单增速好,估值低廉的央企,逢低布局中国建筑、中国化学,中国铁建,中国中铁,中国电建,葛洲坝",webcache\20171120\webcache-20180303013708.html,sina,
2017-11-20,国信证券,601390,中国中铁,"从其他公布的业绩上看,行业内优质企业增速良好,且订单逐步向具备规模优势、融资优势的央企集中,同时,随着―一带一路‖战略实施,各央企海外订单数量均有明显增长,在总订单的占比提升,建议关注订单增速好,估值低廉的央企,逢低布局中国建筑、中国化学,中国铁建,中国中铁,中国电建,葛洲坝",webcache\20171120\webcache-20180303013708.html,sina,
2017-11-20,国信证券,601668,中国建筑,"从其他公布的业绩上看,行业内优质企业增速良好,且订单逐步向具备规模优势、融资优势的央企集中,同时,随着―一带一路‖战略实施,各央企海外订单数量均有明显增长,在总订单的占比提升,建议关注订单增速好,估值低廉的央企,逢低布局中国建筑、中国化学,中国铁建,中国中铁,中国电建,葛洲坝",webcache\20171120\webcache-20180303013708.html,sina,
2017-11-20,国信证券,601669,中国电建,"从其他公布的业绩上看,行业内优质企业增速良好,且订单逐步向具备规模优势、融资优势的央企集中,同时,随着―一带一路‖战略实施,各央企海外订单数量均有明显增长,在总订单的占比提升,建议关注订单增速好,估值低廉的央企,逢低布局中国建筑、中国化学,中国铁建,中国中铁,中国电建,葛洲坝",webcache\20171120\webcache-20180303013708.html,sina,
2017-11-20,国信证券,601611,中国核建,"中长期角度来看,我们认为央企混改仍有空间,关注建筑央企的混改进程,推荐标的中国核建、中国电建、中国交建",webcache\20171120\webcache-20180303013708.html,sina,
2017-11-20,国信证券,601669,中国电建,"中长期角度来看,我们认为央企混改仍有空间,关注建筑央企的混改进程,推荐标的中国核建、中国电建、中国交建",webcache\20171120\webcache-20180303013708.html,sina,
2017-11-20,国信证券,601800,中国交建,"中长期角度来看,我们认为央企混改仍有空间,关注建筑央企的混改进程,推荐标的中国核建、中国电建、中国交建",webcache\20171120\webcache-20180303013708.html,sina,
2017-11-20,国信证券,601611,中国核建,"中长期角度来看,我们认为央企混改仍有空间,关注建筑央企的混改进程,推荐标的中国核建、中国电建、中国交建",webcache\20171120\webcache-20180303013708.html,sina,
2017-11-20,国信证券,601669,中国电建,"中长期角度来看,我们认为央企混改仍有空间,关注建筑央企的混改进程,推荐标的中国核建、中国电建、中国交建",webcache\20171120\webcache-20180303013708.html,sina,
2017-11-20,国信证券,601800,中国交建,"中长期角度来看,我们认为央企混改仍有空间,关注建筑央企的混改进程,推荐标的中国核建、中国电建、中国交建",webcache\20171120\webcache-20180303013708.html,sina,
2017-11-20,国信证券,600176,中国巨石,"建议逢低布局优质标的,首选冬季限产收益最大的华东、中南地区龙头标的,推荐海螺水泥、华新水泥、旗滨集团,推荐消费类建材优质龙头标的中国巨石、北新建材、东方雨虹和伟星新材",webcache\20171120\webcache-20180303013708.html,sina,
2017-11-20,国信证券,600585,海螺水泥,"建议逢低布局优质标的,首选冬季限产收益最大的华东、中南地区龙头标的,推荐海螺水泥、华新水泥、旗滨集团,推荐消费类建材优质龙头标的中国巨石、北新建材、东方雨虹和伟星新材",webcache\20171120\webcache-20180303013708.html,sina,
2017-11-20,国信证券,600801,华新水泥,"建议逢低布局优质标的,首选冬季限产收益最大的华东、中南地区龙头标的,推荐海螺水泥、华新水泥、旗滨集团,推荐消费类建材优质龙头标的中国巨石、北新建材、东方雨虹和伟星新材",webcache\20171120\webcache-20180303013708.html,sina,
2017-11-20,国信证券,601636,旗滨集团,"建议逢低布局优质标的,首选冬季限产收益最大的华东、中南地区龙头标的,推荐海螺水泥、华新水泥、旗滨集团,推荐消费类建材优质龙头标的中国巨石、北新建材、东方雨虹和伟星新材",webcache\20171120\webcache-20180303013708.html,sina,
2017-11-20,国信证券,000786,北新建材,"建议逢低布局优质标的,首选冬季限产收益最大的华东、中南地区龙头标的,推荐海螺水泥、华新水泥、旗滨集团,推荐消费类建材优质龙头标的中国巨石、北新建材、东方雨虹和伟星新材",webcache\20171120\webcache-20180303013708.html,sina,
2017-11-20,国信证券,002271,东方雨虹,"建议逢低布局优质标的,首选冬季限产收益最大的华东、中南地区龙头标的,推荐海螺水泥、华新水泥、旗滨集团,推荐消费类建材优质龙头标的中国巨石、北新建材、东方雨虹和伟星新材",webcache\20171120\webcache-20180303013708.html,sina,
2017-11-20,国信证券,002372,伟星新材,"建议逢低布局优质标的,首选冬季限产收益最大的华东、中南地区龙头标的,推荐海螺水泥、华新水泥、旗滨集团,推荐消费类建材优质龙头标的中国巨石、北新建材、东方雨虹和伟星新材",webcache\20171120\webcache-20180303013708.html,sina,
2017-11-20,国信证券,002310,东方园林,继续推荐板块优质企业东方园林、蒙草生态、文科园林,webcache\20171120\webcache-20180303013708.html,sina,
2017-11-20,国信证券,002775,文科园林,继续推荐板块优质企业东方园林、蒙草生态、文科园林,webcache\20171120\webcache-20180303013708.html,sina,
2017-11-20,国信证券,300355,蒙草生态,继续推荐板块优质企业东方园林、蒙草生态、文科园林,webcache\20171120\webcache-20180303013708.html,sina,
2017-11-20,国信证券,600477,杭萧钢构,"此外也可关注政策支持力度大,企业业绩和订单双增长的钢构板块,推荐杭萧钢构,东南网架",webcache\20171120\webcache-20180303013708.html,sina,
2017-11-20,国信证券,002135,东南网架,"此外也可关注政策支持力度大,企业业绩和订单双增长的钢构板块,推荐杭萧钢构,东南网架",webcache\20171120\webcache-20180303013708.html,sina,
2017-11-20,国信证券,600477,杭萧钢构,"此外也可关注政策支持力度大,企业业绩和订单双增长的钢构板块,推荐杭萧钢构,东南网架",webcache\20171120\webcache-20180303013708.html,sina,
2017-11-20,国信证券,002135,东南网架,"此外也可关注政策支持力度大,企业业绩和订单双增长的钢构板块,推荐杭萧钢构,东南网架",webcache\20171120\webcache-20180303013708.html,sina,
2017-11-20,国信证券,600477,杭萧钢构,"此外也可关注政策支持力度大,企业业绩和订单双增长的钢构板块,推荐杭萧钢构,东南网架",webcache\20171120\webcache-20180303013708.html,sina,
2017-11-20,国信证券,002135,东南网架,"此外也可关注政策支持力度大,企业业绩和订单双增长的钢构板块,推荐杭萧钢构,东南网架",webcache\20171120\webcache-20180303013708.html,sina,
2017-11-20,国信证券,600449,宁夏建材,"此外,水泥市场表现具有较强的区域特征,甘肃区域未来行业表现有望否极泰来,未来弹性潜力大,预计未来区域水泥基本面表现有望超预期,现价推荐估值具备一定安全边际的祁连山、宁夏建材、金圆股份、天山股份",webcache\20171120\webcache-20180303013708.html,sina,
2017-11-20,国信证券,600720,祁连山,"此外,水泥市场表现具有较强的区域特征,甘肃区域未来行业表现有望否极泰来,未来弹性潜力大,预计未来区域水泥基本面表现有望超预期,现价推荐估值具备一定安全边际的祁连山、宁夏建材、金圆股份、天山股份",webcache\20171120\webcache-20180303013708.html,sina,
2017-11-20,国信证券,000546,金圆股份,"此外,水泥市场表现具有较强的区域特征,甘肃区域未来行业表现有望否极泰来,未来弹性潜力大,预计未来区域水泥基本面表现有望超预期,现价推荐估值具备一定安全边际的祁连山、宁夏建材、金圆股份、天山股份",webcache\20171120\webcache-20180303013708.html,sina,
2017-11-20,国信证券,000877,天山股份,"此外,水泥市场表现具有较强的区域特征,甘肃区域未来行业表现有望否极泰来,未来弹性潜力大,预计未来区域水泥基本面表现有望超预期,现价推荐估值具备一定安全边际的祁连山、宁夏建材、金圆股份、天山股份",webcache\20171120\webcache-20180303013708.html,sina,
2017-11-20,川财证券,601996,丰林集团,"目前,轻工制造行业看好定制家居子板块,行业龙头凭借渠道优势和品类扩大能力,具有较强的抗风险能力,相关标的有索菲亚、欧派家居,同时建议关注低估值高成长二线龙头和定制家居上游人造板供应商,相关标的有志邦股份、金牌橱柜、大亚圣象、丰林集团等",webcache\20171120\webcache-20180303013710.html,sina,
2017-11-20,川财证券,603801,志邦股份,"目前,轻工制造行业看好定制家居子板块,行业龙头凭借渠道优势和品类扩大能力,具有较强的抗风险能力,相关标的有索菲亚、欧派家居,同时建议关注低估值高成长二线龙头和定制家居上游人造板供应商,相关标的有志邦股份、金牌橱柜、大亚圣象、丰林集团等",webcache\20171120\webcache-20180303013710.html,sina,
2017-11-20,川财证券,603833,欧派家居,"目前,轻工制造行业看好定制家居子板块,行业龙头凭借渠道优势和品类扩大能力,具有较强的抗风险能力,相关标的有索菲亚、欧派家居,同时建议关注低估值高成长二线龙头和定制家居上游人造板供应商,相关标的有志邦股份、金牌橱柜、大亚圣象、丰林集团等",webcache\20171120\webcache-20180303013710.html,sina,
